Estado,Precipitacao Total,Pressao atmosferica media,Radiacao global media,Temperatura media do ar,Temperatura maxima,Temperatura minima,Umidade relativa media,Velocidade media do vento,Data
SE,65.6,994.0490912889074,1691.9210423959548,24.48913724670984,34.5,16.6,74.20994359724253,2.85312362516498,2018-09
SE,101.6,991.6277863182167,1841.2562743018727,26.00476556495004,38.5,17.8,71.85395849346656,3.3623263110712687,2018-10
SE,162.6,991.2063174730108,1739.5809009009008,26.26439424230308,36.0,19.2,72.24110355857657,3.552201112140871,2018-11
SE,359.8,991.6585178055824,1864.1380153738644,26.51522617901829,37.4,18.1,72.66448508180943,2.979412424310384,2018-12
SE,129.4,993.6003309888292,1786.808518658123,26.83942904426976,35.9,19.2,70.44704178733967,2.6562888365116777,2019-01
SE,164.2,992.6814115308152,1808.6358249772104,27.82788270377733,37.8,21.0,72.38146123260438,2.9637673956262427,2019-02
SE,735.4,992.2020898641588,1691.5390206579957,27.25640543364681,39.0,20.5,75.8379521895494,2.378782172002511,2019-03
SE,454.8,991.7140873015873,1498.2532894736842,26.73652777777778,35.4,19.2,78.13236549957301,1.9999404761904764,2019-04
SE,525.8,993.2469752256578,1388.1096381225368,25.88067985404264,34.9,18.6,78.53193695562007,1.7690800845016326,2019-05
SE,1410.8,1000.2894193252238,1114.59248434238,23.843860454441128,32.3,17.9,84.65764075067024,1.875228497773612,2019-06
SE,1492.6,998.3659217877096,1118.4337921214997,23.308512352309343,31.6,16.4,87.22723227528923,1.8052684563758388,2019-07
SE,397.4,996.3760225669956,1475.3158776707164,23.02925631431244,30.6,14.8,84.79040548258138,1.956455266138165,2019-08
SE,281.6,995.9488888888887,1673.023581135092,24.085780628040688,33.7,16.7,80.54354838709678,2.2415307732772223,2019-09
SE,162.4,993.6730456026058,1793.4336313617607,25.38189158016148,37.6,16.4,71.59247135842881,2.7223194257514582,2019-10
SE,96.8,989.7306701030928,1950.390590809628,26.63048630976706,39.8,18.7,69.06073752711497,2.5398560209424086,2019-11
SE,71.8,990.6808719560096,1953.711237553343,27.07181853888453,39.9,18.3,66.75296912114014,2.5921309343160632,2019-12
SE,199.6,990.1630781499202,1795.9967414916728,27.38929425837321,37.6,19.5,68.03830563437373,2.389466292134831,2020-01
SE,455.0,990.8692767086928,1760.3465931469082,27.56872373368724,38.3,20.6,71.59219534459152,2.107303664921466,2020-02
SE,710.8,991.7157176370227,1612.5141669814884,27.30275111964172,38.6,20.3,73.88334442226657,1.7967545638945233,2020-03
SE,621.8,994.1123664122138,1651.666489361702,26.70320610687023,34.8,21.0,78.03882856202698,1.099490795142969,2020-04
SE,564.4,994.4702597039932,1291.9724724724724,25.048980731639205,33.5,18.0,83.37783802100982,0.6825811001410437,2020-05
SE,640.4,994.528813559322,1274.388006150692,23.81658192090396,31.1,16.2,82.9421661409043,0.6762765957446808,2020-06
SE,202.4,993.010128090557,1421.5800842992624,22.872938374516224,30.5,15.3,79.14048059149722,0.7508221797323136,2020-07
SE,167.4,991.4715578539108,1582.0322391559205,22.736457659987074,30.2,14.0,77.73370165745857,0.908468085106383,2020-08
SE,42.0,989.7472222222224,1650.5117035110534,23.618819444444444,33.3,13.9,73.71620639534883,1.2200925925925927,2020-09
SE,30.6,987.1710349462364,1847.9039653035936,25.811559139784944,38.4,16.7,69.56743088334457,1.6545698924731185,2020-10
SE,119.4,986.6924315619968,1657.014585764294,25.88083735909823,36.3,17.5,71.44368041912246,1.9406459731543624,2020-11
SE,13.2,987.00833781603,1809.550364963504,26.29254975793437,37.8,17.4,66.17926089354661,1.633254875588433,2020-12
SE,203.8,986.6004842615012,1550.3924783027965,26.21121872477805,36.9,18.2,68.76526878694061,1.3884964682139254,2021-01
SE,25.6,985.9263126491646,1798.1368078175897,27.32610381861576,38.1,19.4,64.45323520392517,1.4845522388059702,2021-02
SE,141.8,986.4411444141688,1707.3404892661008,26.908555858310624,38.4,17.8,66.02662556053812,1.2209230769230768,2021-03
SE,376.6,987.9077025232403,1413.1239975323874,26.09907038512616,36.7,19.4,76.74880153403643,1.2001744439598778,2021-04
AC,20.2,986.8436123348016,1521.984126984127,28.14273127753304,34.6,18.8,59.55506607929515,2.221145374449339,2008-07
AC,3.8,985.0647577092512,1598.5780821917808,29.06938325991189,36.1,18.0,57.08370044052864,2.386343612334802,2008-08
AC,164.6,988.6659125188536,1395.5417236662106,25.53589743589744,38.7,14.8,70.84841628959276,1.4785067873303168,2008-09
AC,267.2,987.6556451612904,1431.258024691358,25.70376344086021,38.0,19.0,79.5524193548387,1.3668010752688171,2008-10
AC,448.2,985.8948539638388,1353.0774111675128,25.521488178025034,35.5,20.5,84.5904033379694,1.2257301808066758,2008-11
AC,799.4,986.0073252688172,1151.2002457002457,24.937970430107526,32.8,20.7,87.46505376344086,1.110483870967742,2008-12
AC,456.0,987.4386944818305,1086.2100737100736,24.915881561238223,33.5,20.2,87.81157469717363,1.1216689098250336,2009-01
AC,434.0,986.7386278896346,940.7472677595628,24.6178970917226,33.3,20.3,89.30499627143922,1.124384787472036,2009-02
AC,344.2,986.8252016129032,984.9598540145986,24.833669354838708,33.2,20.7,88.92069892473118,0.8313172043010753,2009-03
AC,661.8,988.2741666666668,918.1230964467004,24.756597222222226,33.6,21.3,89.95486111111111,0.4386111111111111,2009-04
AC,244.2,988.0027824620572,969.6798780487804,24.9212478920742,33.2,19.6,88.4106239460371,0.5532883642495785,2009-05
AC,140.4,990.6061366806136,1010.520725388601,23.13165969316597,33.4,15.1,86.41004184100419,0.6564853556485355,2009-06
AC,38.6,989.9594086021506,1330.3138500635323,23.9239247311828,34.0,11.0,82.76411290322581,0.525,2009-07
AC,107.2,988.6730510752687,1439.129192546584,25.311962365591395,36.6,15.1,76.24395161290323,0.9543010752688172,2009-08
AC,188.4,988.9216144096064,1550.9180929095355,25.99059372915277,37.3,14.0,74.4089392928619,1.4317545030020011,2009-09
AC,515.4,986.413877688172,1541.1113786875376,26.412936827956987,37.6,17.3,78.80409946236558,1.3083989501312336,2009-10
AC,1098.8,984.270972222222,1421.691095014913,26.06108796296296,35.7,21.0,84.02824074074074,1.3337363403859566,2009-11
AC,1785.4,986.0738161559888,1161.7550349362923,25.19097028783658,33.9,20.8,87.69127205199628,1.3244118332168646,2009-12
AC,1342.8,986.4160705654906,1259.138888888889,25.6384485258579,35.1,21.2,86.1164813919768,1.33875030273674,2010-01
AC,933.6,985.3422770700636,1235.1112378779237,25.882248894504105,34.7,21.2,86.97283638660771,1.1676991150442475,2010-02
AC,737.4,984.847907354734,1256.3810075275044,25.769360374414976,34.3,21.5,87.38065522620904,1.2211922596754057,2010-03
AC,403.8,985.9605360824742,1414.1863095238095,25.817869634340223,34.9,16.3,83.18505564387917,1.2074388586956522,2010-04
AC,126.4,987.2620519713262,1218.7598499061914,24.34438844086021,34.5,11.9,83.54166666666667,1.2119959677419354,2010-05
AC,64.4,988.68625,1327.9104084321475,24.66329861111112,34.6,13.7,80.76666666666667,1.0800972559916635,2010-06
AC,52.8,988.576968325792,1286.9267660401815,23.044955991875423,35.4,8.2,77.95226811103588,1.3624238320920783,2010-07
AC,36.4,987.6849501359928,1411.1459424083769,24.923087385243115,37.5,9.7,67.0775246514791,1.269364161849711,2010-08
AC,161.4,985.314722222222,1344.7868641339344,26.470694444444447,38.7,15.1,72.11944444444444,1.436123654046544,2010-09
AC,338.2,984.9461021505376,1348.290920321186,25.88051075268817,38.1,14.7,77.81149193548387,1.4716733870967742,2010-10
AC,472.0,983.1717655468192,1327.5747702589808,25.303067484662574,36.6,16.1,81.51203397829164,1.4154318074563474,2010-11
AC,488.2,982.3205627705628,1375.9020920502091,25.32887323943662,34.1,16.9,83.69107981220657,1.5286384976525822,2010-12
AC,510.0,982.8845714285712,1273.0067226890756,24.987826492537312,33.2,20.5,86.04757462686567,1.4257929104477611,2011-01
AC,389.2,984.224643423138,1180.2055555555555,24.635418821096174,32.6,20.8,87.44002068252327,1.2609100310237848,2011-02
AC,529.0,984.188339731286,1212.0847682119206,24.678786803831144,33.4,20.0,87.7616175948918,1.177111426543648,2011-03
AC,699.4,985.1242231638416,1255.7331943720687,25.059853603603607,33.8,18.5,87.05686936936937,1.1751126126126126,2011-04
AC,421.4,987.5540825549864,1268.9333669863706,24.24930032292788,33.4,14.1,84.66361679224973,1.2376144318793754,2011-05
AC,127.4,988.3463194444444,1230.089465325569,24.307777777777776,33.3,11.7,83.35277777777777,1.1376944444444443,2011-06
AC,41.2,988.1549059139784,1369.470772442589,24.4753494623656,35.3,11.4,78.85994623655914,1.2708669897684437,2011-07
AC,108.2,988.3662298387096,1448.1463539010708,24.611559139784948,37.3,10.9,73.14462365591397,1.3649636999193333,2011-08
AC,327.0,988.1006907378336,1420.9356664951106,25.747482614742697,37.3,14.3,76.55215577190542,1.2773574408901254,2011-09
AC,483.6,984.972358160796,1307.640594059406,25.36106480236623,39.7,18.4,84.43855875235278,1.270898332436794,2011-10
AC,388.2,984.6088913587108,1408.5297105129507,25.9363434287302,40.0,16.8,82.79917061611374,1.2587319243604005,2011-11
AC,679.6,985.2039784946236,1155.514077669903,25.218306451612904,39.6,19.8,86.44713261648745,1.239042753428341,2011-12
AC,522.4,985.7419623655916,965.107210626186,24.73325268817204,37.2,19.0,87.0931899641577,1.2608122646584186,2012-01
AC,527.0,985.6650732950924,957.7189944134078,24.330369662205225,37.2,19.4,88.2434135166094,1.1113592852584555,2012-02
AC,265.6,988.5563977180112,1205.3054945054946,24.79197229013855,41.1,18.5,86.60351966873706,0.926305057096248,2012-03
AC,392.4,990.7585526315788,1223.9532634971797,25.13429276315789,37.6,17.4,86.67137096774194,0.8951851851851853,2012-04
AC,245.8,991.059059139785,1293.042228739003,24.618172043010755,33.3,14.9,84.43145161290323,0.9197364883033072,2012-05
AC,262.8,993.552289429056,1249.677047289504,24.016472222222223,33.4,11.9,72.47104247104247,0.96975,2012-06
AC,122.4,992.5968506056528,1407.683612763656,23.633916554508748,36.5,9.0,74.0569422776911,1.01814266487214,2012-07
AC,107.8,989.9517999362856,1515.513480392157,24.944090474673462,36.7,10.9,71.3997975708502,1.315195922268238,2012-08
AC,464.2,988.4801388888887,1469.5254674403611,26.044513888888886,37.2,16.6,73.63298611111111,1.47742271622091,2012-09
AC,799.4,988.5245527612134,1481.6195238095238,25.828975356679635,36.1,16.2,81.06640726329442,1.3311203319502076,2012-10
AC,1151.2,989.1651587103224,1321.7880733944953,25.748862784303924,35.5,20.4,84.40564858785304,1.36385,2012-11
AC,1139.2,990.6366935483873,1139.803229061554,24.864758064516128,34.9,20.4,87.41989247311828,1.3816666666666668,2012-12
AC,1673.6,992.5055428832115,1204.660446062813,25.305953467153284,36.2,21.1,85.77911547911548,1.290668491900525,2013-01
AC,884.8,990.0432957229074,1170.5015787099685,25.11530257936508,35.2,20.6,86.36781609195403,1.2746775793650793,2013-02
AC,1668.2,987.241912568306,1228.976430976431,25.25122950819672,35.9,19.6,86.60065261044177,1.234069687998178,2013-03
AC,425.2,987.4741335853812,1470.179487179487,25.254870466321243,34.9,14.7,81.45758354755785,1.2974345685410729,2013-04
AC,1087.4,987.8360449735452,1125.380904522613,24.631451612903227,34.4,17.0,85.29545454545455,1.2379153649531385,2013-05
AC,259.0,988.8835100117784,1195.2456242707117,24.726365868631063,33.3,18.4,84.31956214689265,1.082404593042891,2013-06
AC,141.0,990.4984757178306,1305.321467098166,23.539410939691443,35.1,8.7,79.24012539184953,1.2279015918958032,2013-07
AC,259.8,989.2578929539296,1457.0649948822927,23.85584415584416,36.4,10.6,72.9403071573457,1.4606872294372293,2013-08
AC,379.4,987.9810548977396,1487.2273915316257,25.53609923011121,37.8,14.0,74.81983369263936,1.41374786081004,2013-09
AC,799.8,986.8245069240452,1325.7110565110563,25.47153225806452,36.9,18.4,81.55995167623075,1.2844354838709675,2013-10
AC,901.2,985.7764519535376,1288.6987253765933,25.301484349790258,35.5,18.2,82.56634544106745,1.3679044236357765,2013-11
AC,583.0,986.7886648745518,1377.585397653194,25.7832955404384,35.2,20.3,83.05901374292644,1.6158194233687406,2013-12
AC,918.6,987.7145609318997,1169.1810730253353,25.014392277314613,33.5,21.0,87.03162055335969,1.6375549692172384,2014-01
AC,826.2,986.986030061892,1177.4148773006134,25.03257641921397,33.1,21.2,87.34847161572053,1.427991266375546,2014-02
AC,1463.4,987.2858198924732,1175.1980136561142,24.936323924731184,33.1,20.6,87.40927419354838,1.2783838383838384,2014-03
AC,846.6,988.7835416666668,1106.9174785100286,25.11159722222222,34.1,17.1,86.19826388888889,1.061430119176598,2014-04
AC,594.6,989.3352297593,1044.4183673469388,24.610466812545585,36.1,13.0,87.08460977388768,0.9866286180187523,2014-05
AC,159.8,990.3897854477613,1181.9550660792952,24.31347947761194,33.1,11.9,84.78964552238806,1.1975279850746268,2014-06
AC,32.2,993.1450673620164,1241.4484657749804,23.18978611959843,34.2,12.5,81.11523352247927,1.1270751847023033,2014-07
AC,181.2,991.533252328878,1484.5793382849429,24.86760162601626,35.9,12.6,75.40650406504065,1.0917780477926289,2014-08
AC,294.6,988.7408878504672,1676.781990521327,26.25467289719626,36.7,18.2,76.7266355140187,1.0427570093457943,2014-09
AC,289.4,988.1728868660598,1221.2495107632094,25.35084525357607,35.8,19.1,83.1853055916775,0.9088426527958388,2014-10
AC,814.6,986.4032318501172,1649.5984,25.2015925058548,35.1,19.4,85.2875,1.0876037344398342,2014-11
AC,1235.4,986.5894936109796,1523.3847900113508,25.224727875059155,34.5,18.8,86.30263912794034,1.2166858127512925,2014-12
AC,1472.8,988.2785505945704,1765.124239169352,24.559165357864032,33.7,20.2,88.26952073236403,1.1734842360549718,2015-01
AC,1320.8,987.2538690476192,1527.2414050822122,25.144915674603176,34.6,19.4,87.20416666666667,1.2516820482286393,2015-02
AC,1316.2,987.63614941088,1427.7266076241815,25.08641263474555,34.0,20.8,88.3730378578024,1.0967662457653218,2015-03
AC,1068.4,988.6161663453594,1465.016164263871,25.07981272376756,34.2,20.1,88.07967032967034,1.0485881542699724,2015-04
AC,755.2,989.2748353715898,1313.019540229885,24.7942380056444,33.5,19.3,88.11883727557709,1.0115900656580077,2015-05
AC,255.0,990.4819129226496,1392.9543010752689,24.63997220935618,33.8,12.8,84.87166666666667,0.9073333333333332,2015-06
AC,165.8,990.1226720647774,1178.051854655564,24.70344129554656,35.3,15.7,82.76813157185225,0.9683032101429728,2015-07
AC,435.6,988.5918234767026,1210.6193668528863,26.116890681003586,36.6,17.8,78.39032258064516,0.9878461952137672,2015-08
AC,331.6,987.8584197530864,1288.1924882629107,26.52281481481481,37.4,16.4,78.25240096038415,1.123529411764706,2015-09
AC,530.2,987.539417347164,1335.5420197740114,26.58870006621055,37.5,18.3,78.4343807763401,1.2967776016904389,2015-10
AC,1265.8,985.6262155189522,1291.738506684056,26.30093272474697,36.6,20.6,82.15902777777778,1.2881944444444444,2015-11
AC,1564.2,987.3673866510994,1247.2639416983525,25.75318155283129,35.9,20.4,84.45609645131938,1.2087807097361238,2015-12
AC,1356.8,986.2282450076804,1200.5491347342395,26.362173579109065,37.6,20.9,85.41509856630825,1.163958707360862,2016-01
AC,1702.8,986.9933702791462,1239.0218267293485,25.807820197044336,35.5,21.2,86.84243295019157,1.1127873563218391,2016-02
AC,883.2,988.275707689219,1202.969667943806,25.886207588837586,35.6,20.1,86.62694667295894,1.1060656124616473,2016-03
AC,530.0,988.0972421784472,1317.8762264150944,25.7165932792584,35.0,14.1,85.00583333333333,1.0934093437152392,2016-04
AC,429.2,990.2447757847534,1069.3016862170089,24.768744394618835,34.8,14.6,85.1114101184069,1.0428956592073335,2016-05
AC,166.0,991.1810199789696,1122.3848812095032,23.686330178759203,34.5,12.5,82.40200193735873,1.096415886341621,2016-06
AC,64.0,989.5109732016924,1281.1221153846154,24.78530324400564,35.8,12.7,76.46024258760107,0.8360080917060013,2016-07
AC,267.40000000000003,988.5432013292716,1086.7983043284248,25.33694267515924,37.7,13.6,73.76038448335049,0.9655338139375216,2016-08
AC,310.6,989.0981864550864,1145.5902527075812,25.302039082412914,38.1,13.2,76.49341438703141,1.0215759215421036,2016-09
AC,882.2,986.6919479373482,1324.950983899821,26.0431722920803,36.7,18.8,79.66998011928429,1.1371172516803585,2016-10
AC,654.0,986.0362143037654,1420.7100213219617,26.122264341672985,36.5,17.7,81.0705481248361,1.2912555468546072,2016-11
AC,1133.4,986.7823351786612,1381.680777537797,25.70895822848515,34.7,20.1,83.78415015641293,1.2567750325097529,2016-12
AC,1222.2,987.5710829153144,1128.1166150670797,24.796164060194748,33.7,20.7,87.16631892697467,1.0243757431629013,2017-01
AC,655.2,986.3654347826088,1293.1304631441617,25.16503623188406,33.4,20.0,84.79941860465117,1.095714285714286,2017-02
AC,961.4,986.8161311914324,1219.1763255240444,25.048360107095046,33.9,20.4,86.38286479250334,0.9090361445783132,2017-03
AC,613.6,987.6302891933028,1201.5971830985916,24.929185692541857,33.3,16.1,85.94901065449011,1.0113394216133942,2017-04
AC,165.2,988.4859798194371,1161.1237373737374,25.49851301115241,33.9,19.1,85.03133297928836,0.7689856611789697,2017-05
AC,48.6,989.286100795756,1260.4862222222223,24.00275862068965,33.9,12.8,80.57347480106101,0.8591519055287171,2017-06
AC,40.0,991.42275,1705.9007444168735,24.1113,35.8,7.6,71.39484752891693,1.019425587467363,2017-07
AC,92.4,988.4976769313884,1502.5319531953196,25.98530524041059,36.5,13.0,71.4227421109902,1.0172300981461286,2017-08
AC,747.0,988.468024948025,1348.7262830482116,25.705363825363825,38.0,15.0,78.74386183936745,1.0579604578563997,2017-09
AC,639.2,986.9042507513956,1442.2356252513068,25.96223701159296,37.6,17.4,79.49849720910262,1.2396254842875591,2017-10
AC,1184.8,985.619407132932,1274.3077255071212,25.669453450671607,34.7,19.9,84.38165817508106,1.119837019790454,2017-11
AC,1000.4,986.122,1346.757131214344,25.50361797752809,36.0,20.5,84.55730337078651,1.1826957695769575,2017-12
AC,858.2,987.0805523590334,1515.1750653228817,25.085937859608745,36.0,20.5,85.33831990794016,1.1174791086350977,2018-01
AC,666.6,986.7576224819696,1328.4763339070569,25.188808754041283,35.0,20.1,86.5090773439443,0.9870591751344888,2018-02
AC,735.8,987.6501289324394,1231.233635929288,25.150979886539453,34.5,18.6,86.30428055698813,0.9697230438289864,2018-03
AC,651.6,989.1436138014528,1219.2542096686584,25.29246368038741,33.7,20.2,85.58323244552058,1.0046998180715585,2018-04
AC,611.8,990.052646775746,1194.4525887143689,24.691754892524862,33.6,14.2,84.85883862688482,0.9867954911433172,2018-05
AC,107.0,992.0295834699904,1210.725156161272,23.477664808133813,33.9,12.7,80.78484749098065,1.0450459317585303,2018-06
AC,121.6,991.1325911584382,1446.753217683268,24.829235237173283,35.4,12.1,74.50951919974185,1.0198966408268733,2018-07
AC,319.8,991.2590016366612,1178.7730651508527,24.21170212765957,36.2,12.3,77.7722313147845,1.159123287671233,2018-08
AC,512.2,987.4532258064517,1135.9040052962596,25.76451612903226,36.9,11.2,74.94654377880184,1.2136277751535192,2018-09
AC,1321.8,986.3044359694902,1015.8461294416244,25.867362505018065,36.5,20.1,82.28482537133681,1.155194655609307,2018-10
AC,1650.8,985.7590088003708,944.3624846751125,25.544742936544697,35.4,21.2,86.08290875405281,1.0443065894678798,2018-11
AC,1016.8,987.9421928424892,1006.3452685421996,25.06943241395031,33.6,20.3,86.0054707089127,1.0856711501509744,2018-12
AC,1584.4,988.150821917808,988.5889493511928,25.107146118721463,34.4,20.3,86.55228310502284,0.9713735205064684,2019-01
AC,1618.0,987.4811350499212,988.0062200956938,25.325197057277983,34.3,21.1,87.00236468733578,1.0078863346104725,2019-02
AC,1659.6,987.7124012449128,1043.4237510955302,25.50723006942782,35.2,21.0,86.5350730189131,0.9714368988633052,2019-03
AC,749.8,987.6302355350743,936.536384096024,25.796031746031748,34.7,16.6,84.48566308243727,0.9788736776602364,2019-04
AC,362.4,988.3246085011184,980.067858780376,25.276299945265464,34.6,14.7,83.16694033935413,1.0133202099737533,2019-05
AC,235.4,990.3957189901208,1049.8309114927345,25.33317535545024,34.7,16.4,81.73709154402594,0.9266889835666464,2019-06
AC,467.8,991.903267136451,1037.0613559322037,23.92469583778015,34.7,12.3,80.61835645677695,0.9339622641509434,2019-07
AC,307.8,992.1261875511876,1139.1457019581812,24.47972972972973,36.8,5.8,72.42854217854217,0.9649662240857212,2019-08
AC,621.8,989.7393143690736,1124.3182596779718,26.50022799817601,37.4,18.4,77.0592795257638,0.9796123835892272,2019-09
AC,894.4,989.1679521276596,1034.2792544011045,25.32523694070972,36.1,17.6,83.42120343839541,0.9613561050216672,2019-10
AC,1514.8,987.9124407878334,1004.1816507000736,25.62361007230117,36.0,19.7,84.53926701570681,0.935774115104026,2019-11
AC,2196.4,988.3271520342612,930.7833818299384,25.43154175588865,34.7,20.7,86.66466809421841,0.9585360309161174,2019-12
AC,1282.8,989.1648745519714,997.3944866920152,26.107750896057347,36.4,20.7,84.14269713261649,1.0450694755714929,2020-01
AC,1281.0,989.4800248447206,906.7946951429556,25.662002874940104,35.1,18.2,86.40704360325826,0.9513306161591945,2020-02
AC,1156.2,988.4952686447474,1013.8139151914368,25.750079155672825,35.5,20.0,86.28205804749341,0.8695081967213115,2020-03
AC,770.4,989.263856098932,1029.0,25.12397414277684,34.8,14.4,85.01461495222034,0.8952414522382799,2020-04
AC,312.6,990.9928934010152,1230.3333333333333,24.875707034082662,41.8,14.2,83.59390862944163,0.9397410358565738,2020-05
AC,133.0,990.3373458102936,1183.6906906906906,25.555720969800085,42.0,18.6,83.40791152700979,0.8541820418204182,2020-06
AC,216.4,990.9520267048164,1217.1047331319237,25.10596089651884,42.3,14.4,82.38483547925608,0.9223341232227488,2020-07
AC,101.0,991.8624055781522,1396.652129817444,25.45775711795468,43.6,10.7,74.61998837884951,1.0525342874180084,2020-08
AC,359.0,990.8529622980252,1375.687751004016,26.72938360263316,42.7,18.5,78.38456901748042,1.0879518072289156,2020-09
AC,285.0,990.7073635765944,1500.6050119331742,25.83938198553583,37.6,19.4,82.22273628552544,1.1451676528599606,2020-10
AC,223.6,989.7470896010464,1497.1848837209302,26.315107913669067,41.0,17.8,82.56579826319306,1.047874427730543,2020-11
AC,652.2,990.3004129387474,1245.4725685785536,25.10172057811425,34.2,19.9,87.12482369534555,1.0733932273669662,2020-12
AC,609.8,989.3428662420382,1732.0414078674949,25.24592356687898,34.6,19.9,86.00919238345371,1.1167977126518942,2021-01
AC,934.0,990.1567869415808,1233.2601156069363,25.298381601362863,33.7,20.9,87.91074523396881,1.0218057921635433,2021-02
AC,531.4,990.4569494584838,1221.3398496240602,24.9067689530686,34.3,19.7,87.70191431175934,0.9944945848375452,2021-03
AC,149.2,990.5970223325062,1367.6205450733753,25.203225806451613,34.2,17.7,87.1501240694789,0.8397022332506203,2021-04
AM,50.4,1004.4920258620688,1362.2093023255811,26.237715517241377,32.4,22.2,85.92241379310344,0.936853448275862,2000-05
AM,48.0,1004.8872222222222,1541.997198879552,26.41986111111111,32.9,22.2,83.37777777777778,1.0288888888888887,2000-06
AM,107.2,1005.1760430686408,1404.256064690027,25.8,33.5,20.2,82.4764468371467,1.11628532974428,2000-07
AM,58.8,1004.7615591397848,1689.43163538874,26.854973118279567,34.1,20.7,79.15591397849462,1.0637096774193548,2000-08
AM,191.8,1003.5056213017752,1599.811428571429,27.208579881656803,35.1,21.3,78.07692307692308,1.165532544378698,2000-09
AM,49.0,1003.2948398576513,1517.8389261744967,26.88967971530249,34.1,21.8,81.41281138790036,1.11779359430605,2000-10
AM,181.0,1001.3258156028368,1541.058981233244,27.21843971631205,34.2,20.8,80.15602836879432,1.2436879432624113,2000-11
AM,52.2,1002.7185941043084,1500.8174273858922,27.44467120181406,33.8,20.2,78.35374149659864,1.0986332574031892,2000-12
AM,80.0,1004.0986338797812,1210.5405405405406,25.94426229508197,32.1,22.5,82.98087431693989,1.2246575342465753,2001-01
AM,104.8,1003.3331168831168,1383.2906976744189,26.00324675324676,32.0,21.9,83.11688311688312,1.5246753246753249,2001-02
AM,223.2,1003.9734858681024,1335.9410256410256,26.204301075268816,33.8,21.5,82.5013440860215,1.2737903225806453,2001-03
AM,178.6,1004.3998611111112,1335.9309392265193,25.93930555555556,32.3,21.9,85.20277777777778,1.1343055555555557,2001-04
AM,200.4,1004.3576819407008,1378.2906666666668,26.595295698924733,33.1,22.2,84.20967741935483,0.9858870967741936,2001-05
AM,158.6,1006.5353823088456,1149.2326283987916,25.075149700598804,31.9,19.9,84.83532934131736,1.0578710644677662,2001-06
AM,7.4,1006.2144329896907,1472.4275862068966,25.761168384879724,37.8,20.9,81.12371134020619,1.0573883161512028,2001-07
AM,15.4,1005.813862718708,1754.206989247312,28.02220726783311,35.5,21.6,71.89098250336474,1.130820995962315,2001-08
AM,79.8,1003.8763888888888,1648.388888888889,27.568888888888885,35.1,21.7,75.76388888888889,1.2179166666666663,2001-09
AM,185.0,1002.8990437158468,1593.2722646310433,28.65218579234973,36.1,22.3,71.45218579234972,1.4005464480874317,2001-10
AM,53.0,1001.9440397350992,1674.1744548286604,28.207615894039737,35.2,17.2,74.38372093023256,1.2034883720930232,2001-11
AM,71.2,1000.8895953757224,1472.1422018348624,27.99682080924856,34.3,23.8,79.64739884393063,1.129479768786127,2001-12
AM,308.2,1003.2453744493392,1556.2241379310344,27.28502202643172,32.4,21.5,79.13656387665198,1.5432671081677705,2002-01
AM,54.0,1003.4816770186336,1322.8350515463917,26.8388198757764,32.7,23.3,81.9223602484472,1.5466876971608834,2002-02
AM,110.4,1003.550105263158,1454.6468253968253,26.54442105263158,33.3,22.9,83.30947368421053,1.3016842105263158,2002-03
AM,321.0,1003.4360283687944,1333.2160664819944,26.22132768361582,32.7,22.4,84.92372881355932,1.193361581920904,2002-04
AM,258.2,1004.1635488308116,1250.4636118598382,26.37928669410151,33.2,22.0,86.29218106995884,0.965432098765432,2002-05
AM,151.6,1005.9823703703704,1357.3507246376812,26.175295857988164,32.3,21.9,84.11538461538461,0.9451183431952662,2002-06
AM,0.0,,,,,,,,2002-07
AM,0.0,1003.5702422145328,1863.9054054054047,28.6961937716263,35.4,23.2,72.66782006920415,1.2892361111111112,2002-08
AM,62.4,1003.931631205674,1737.9421487603306,28.41517730496454,36.5,21.9,73.16879432624114,1.2795454545454543,2002-09
AM,124.2,1002.4397260273972,1510.2307692307693,27.433463796477493,36.1,22.2,78.27592954990216,1.2080234833659491,2002-10
AM,46.0,1002.6661434977578,1846.6194331983809,28.156502242152463,34.4,22.6,76.58071748878923,1.265237020316027,2002-11
AM,169.4,1003.2348837209302,1425.372,27.846511627906978,34.1,23.2,79.22383720930233,1.490058479532164,2002-12
AM,60.2,1003.6329383886256,1587.667731629393,28.68957345971564,33.7,23.4,73.71800947867298,1.7847980997624702,2003-01
AM,106.8,1003.3552356020942,1273.252336448598,27.31596858638744,33.3,23.0,79.91884816753927,1.6701570680628273,2003-02
AM,109.2,1003.7783375314862,909.248407643312,26.516040100250624,33.2,22.6,83.796992481203,1.5225974025974027,2003-03
AM,1.8,1004.4206611570248,1627.716814159292,28.95206611570248,32.4,23.6,73.39669421487604,1.840963855421687,2003-04
AM,14.0,1004.6278481012658,1400.7796610169491,28.907594936708858,32.0,22.7,74.4873417721519,1.578343949044586,2003-05
AM,11.0,1004.7910891089108,1401.3724489795918,28.29901315789473,31.9,23.0,77.00986842105263,1.393046357615894,2003-06
AM,0.0,1006.3617647058824,666.7586206896551,29.03529411764706,32.1,24.0,70.67647058823529,1.5205882352941178,2003-07
AM,0.0,,,,,,,,2003-08
AM,0.0,,,,,,,,2003-09
AM,0.0,,,,,,,,2003-10
AM,1.8,1002.3246575342464,1304.1363636363635,30.5,35.1,24.6,67.26027397260275,1.9616438356164383,2003-11
